鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,NA,NA,1090319,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,47.84,1,1,1,有,無,8680000,181438,NA,0.0,0,NA,RPSNMLQLNHPFFAA38CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,NA,NA,1090211,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,47.84,1,1,1,有,無,8880000,185619,NA,0.0,0,NA,RPTNMLQLNHPFFAA48CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,NA,NA,1090217,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,47.84,1,1,1,有,無,8680000,181438,NA,0.0,0,NA,RPUNMLQLNHPFFAA58CB
中正區,房地(土地+建物),永昌段四小段31~60地號,12.12,住,NA,NA,1090207,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,47.84,1,1,1,有,無,8400000,175585,NA,0.0,0,NA,RPVNMLQLNHPFFAA68CB
中正區,房地(土地+建物),永昌段四小段31~60地號,19.6,住,NA,NA,1090326,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,77.36,1,1,1,有,無,13800000,178387,NA,0.0,0,NA,RPWNMLQLNHPFFAA78CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,19.6,住,NA,NA,1081219,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,116.19,1,1,1,有,無,16730000,185238,坡道平面,38.83,2400000,NA,RPXNMLQLNHPFFAA88CB
中正區,房地(土地+建物),永昌段四小段31~60地號,19.6,住,NA,NA,1090206,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,77.36,1,1,1,有,無,13600000,175801,NA,0.0,0,NA,RPOOMLQLNHPFFAA08CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,19.6,住,NA,NA,1090319,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,116.19,1,1,1,有,無,16380000,180714,坡道平面,38.83,2400000,NA,RPPOMLQLNHPFFAA18CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.8,住,NA,NA,1080731,土地1建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.95,3,2,2,有,無,43900000,265992,坡道平面,36.93,2400000,NA,RPQOMLQLNHPFFAA28CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.8,住,NA,NA,1080721,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.95,3,2,2,有,無,44000000,263428,坡道平面,36.93,2900000,NA,RPROMLQLNHPFFAA38CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.8,住,NA,NA,1090211,土地1建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.95,3,2,2,有,無,45180000,272273,坡道平面,36.93,2700000,NA,RPSOMLQLNHPFFAA48CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.6,住,NA,NA,1080725,土地1建物1車位1,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,115.73,2,2,1,有,無,22970000,261041,坡道平面,36.93,2400000,NA,RPTOMLQLNHPFFAA58CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080703,土地1建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,23000000,254039,坡道平面,36.93,2400000,NA,RPUOMLQLNHPFFAA68CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1081018,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,24000000,266371,坡道平面,36.93,2400000,NA,RPVOMLQLNHPFFAA78CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1081015,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,24700000,271303,坡道平面,36.93,2700000,NA,RPWOMLQLNHPFFAA88CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080731,土地1建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,24980000,274756,坡道平面,36.93,2700000,NA,RPXOMLQLNHPFFAA98CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080731,土地1建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,24400000,273770,坡道平面,36.93,2200000,NA,RPOPMLQLNHPFFAA18CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080721,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,25360000,276976,坡道平面,36.93,2900000,NA,RPPPMLQLNHPFFAA28CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080729,土地1建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,24980000,278456,坡道平面,36.93,2400000,NA,RPQPMLQLNHPFFAA38CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,10.91,住,NA,NA,1080730,土地1建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,118.02,2,2,1,有,無,25310000,282526,坡道平面,36.93,2400000,NA,RPRPMLQLNHPFFAA48CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1080805,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,42340000,254473,坡道平面,36.93,2800000,NA,RPSPMLQLNHPFFAA58CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1090219,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,41880000,254087,坡道平面,36.93,2400000,NA,RPTPMLQLNHPFFAA68CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1090310,土地1建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,42820000,255631,坡道平面,36.93,3100000,NA,RPUPMLQLNHPFFAA78CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1080731,土地1建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,43300000,263869,坡道平面,36.93,2300000,NA,RPVPMLQLNHPFFAA88CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1090117,土地1建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,44290000,267666,坡道平面,36.93,2700000,NA,RPWPMLQLNHPFFAA98CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.72,住,NA,NA,1080907,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.31,3,2,2,有,無,45200000,272879,坡道平面,36.93,2800000,NA,RPXPMLQLNHPFFAA09CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.84,住,NA,NA,1080805,土地1建物1車位1,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,193.12,3,2,2,有,無,38660000,230232,坡道平面,36.93,2700000,NA,RPOQMLQLNHPFFAA28CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.84,住,NA,NA,1080830,土地1建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,193.12,3,2,2,有,無,38990000,232985,坡道平面,36.93,2600000,NA,RPPQMLQLNHPFFAA38CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.84,住,NA,NA,1081120,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,193.12,3,2,2,有,無,41280000,248928,坡道平面,36.93,2400000,NA,RPQQMLQLNHPFFAA48CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,21.04,住,NA,NA,1080703,土地1建物1車位2,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,230.05,3,2,2,有,無,45100000,251617,坡道平面,73.86,5800000,NA,RPRQMLQLNHPFFAA58CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,21.04,住,NA,NA,1080723,土地1建物1車位2,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,230.05,3,2,2,有,無,44900000,252897,坡道平面,73.86,5400000,NA,RPSQMLQLNHPFFAA68CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.84,住,NA,NA,1080812,土地1建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,193.12,3,2,2,有,無,43200000,259300,坡道平面,36.93,2700000,NA,RPTQMLQLNHPFFAA78CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,24.59,住,NA,NA,1080714,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,221.43,3,2,2,有,無,51400000,263957,坡道平面,36.93,2700000,NA,RPUQMLQLNHPFFAA88CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,19.66,住,NA,NA,1080805,土地1建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,184.23,3,2,2,有,無,43300000,278344,坡道平面,36.93,2300000,NA,RPVQMLQLNHPFFAA98CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,11.15,住,NA,NA,1080722,土地1建物1車位1,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,119.85,2,2,1,有,無,22580000,239749,坡道平面,36.93,2700000,NA,RPWQMLQLNHPFFAA09CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,11.5,住,NA,NA,1080920,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.54,2,2,1,有,無,24190000,251022,坡道平面,36.93,2700000,NA,RPXQMLQLNHPFFAA56CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,11.5,住,NA,NA,1080830,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.54,2,2,1,有,無,23950000,248219,坡道平面,36.93,2700000,NA,RPORMLQLNHPFFAA38CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,11.5,住,NA,NA,1080629,土地1建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,122.54,2,2,1,有,無,24660000,261184,坡道平面,36.93,2300000,NA,RPPRMLQLNHPFFAA48CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.27,住,NA,NA,1090122,土地1建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,188.83,3,2,2,有,無,40990000,254049,坡道平面,36.93,2400000,NA,RPQRMLQLNHPFFAA58CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.27,住,NA,NA,1080830,土地1建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,188.83,3,2,2,有,無,42680000,262541,坡道平面,36.93,2800000,NA,RPRRMLQLNHPFFAA68CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.59,住,NA,NA,1090225,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,191.25,3,2,2,有,無,44940000,273717,坡道平面,36.93,2700000,NA,RPSRMLQLNHPFFAA78CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,24.98,住,NA,NA,1090117,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,224.41,3,2,2,有,無,52200000,264028,坡道平面,36.93,2700000,NA,RPTRMLQLNHPFFAA88CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,24.73,住,NA,NA,1080731,土地1建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,222.57,3,2,2,有,無,52780000,269769,坡道平面,36.93,2700000,NA,RPURMLQLNHPFFAA98CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.8,住,NA,NA,1081015,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.95,3,2,2,有,無,43800000,259582,坡道平面,36.93,3300000,NA,RPVRMLQLNHPFFAA09CB
中正區,房地(土地+建物)+車位,永昌段四小段31~60地號,20.8,住,NA,NA,1081207,土地1建物1車位1,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,192.95,3,2,2,有,無,41000000,247404,坡道平面,36.93,2400000,NA,RPWRMLQLNHPFFAA56CB
中正區,房地(土地+建物),永昌段四小段31~60地號,20.08,住,NA,NA,1080804,土地1建物1車位0,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,151.9,3,2,2,有,無,37150000,244569,NA,0.0,0,NA,RPPSMLQLNHPFFAA58CB
中正區,房地(土地+建物),永昌段四小段31~60地號,11.3,住,NA,NA,1080929,土地1建物1車位0,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,85.61,2,2,1,有,無,20720000,242028,NA,0.0,0,NA,RPQSMLQLNHPFFAA68CB
中正區,房地(土地+建物),永昌段四小段31~60地號,11.3,住,NA,NA,1080802,土地1建物1車位0,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,85.61,2,2,1,有,無,20600000,240626,NA,0.0,0,NA,RPRSMLQLNHPFFAA78CB
中正區,房地(土地+建物),永昌段四小段31~60地號,6.4,住,NA,NA,1080823,土地1建物1車位0,二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,48.65,1,0,0,有,無,11980000,246249,NA,0.0,0,NA,RPSSMLQLNHPFFAA88CB
中正區,房地(土地+建物),永昌段四小段31~60地號,4.98,住,NA,NA,1080823,土地1建物1車位0,二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,38.02,1,0,1,有,無,9700000,255129,NA,0.0,0,NA,RPTSMLQLNHPFFAA98CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,25.84,住,NA,NA,1070227,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,221.24,4,2,2,有,無,52000000,273550,升降平面,39.92,2400000,NA,RPVOMLOJOHPFFDA78CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,26.99,住,NA,NA,1061229,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,266.62,4,2,2,有,無,58500000,285362,升降平面,79.84,5200000,NA,RPWOMLOJOHPFFDA88CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,25.84,住,NA,NA,1070329,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,256.94,4,2,2,有,無,57300000,291754,升降平面,75.28,4300000,NA,RPXOMLOJOHPFFDA98CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,28.14,住,NA,NA,1061215,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,265.37,4,2,2,有,無,59000000,285128,升降平面,75.28,4800000,NA,RPPPMLOJOHPFFDA28CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,19.24,住,NA,NA,1070630,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,176.38,3,2,2,有,無,38000000,263081,升降平面,39.92,2100000,NA,RPQPMLOJOHPFFDA38CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,19.81,住,NA,NA,1070213,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,180.62,3,2,2,有,無,40800000,273717,坡道平面,41.06,2600000,NA,RPRPMLOJOHPFFDA48CB
松山區,房地(土地+建物)+車位,寶清段一小段31~60地號,19.24,住,NA,NA,1070425,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,171.82,3,2,2,有,無,38100000,263081,升降平面,35.36,2200000,NA,RPSPMLOJOHPFFDA58CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1090211,土地1建物1車位1,三層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,27300000,265284,坡道平面,47.15,3000000,NA,RPSOMLOJOHPFFCA38CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1080910,土地1建物1車位1,五層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,26750000,263646,坡道平面,47.15,2600000,NA,RPTOMLOJOHPFFCA48CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1080726,土地1建物1車位1,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,27800000,271834,坡道平面,47.15,2900000,NA,RPUOMLOJOHPFFCA58CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1081003,土地1建物1車位1,八層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,28300000,274017,坡道平面,47.15,3200000,NA,RPVOMLOJOHPFFCA68CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1081128,土地1建物1車位1,九層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,143.04,0,0,0,無,無,27800000,271834,坡道平面,51.44,2900000,NA,RPWOMLOJOHPFFCA78CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1090131,土地1建物1車位1,十層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,29500000,285480,坡道平面,47.15,3350000,NA,RPOPMLOJOHPFFCA08CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,19.37,商,NA,NA,1080630,土地1建物1車位1,十一層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,138.75,0,0,0,無,無,30410000,299236,坡道平面,47.15,3000000,NA,RPPPMLOJOHPFFCA18CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1090211,土地1建物1車位1,三層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,29900000,272792,坡道平面,47.15,3000000,NA,RPQPMLOJOHPFFCA28CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1081005,土地1建物1車位1,五層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,30380000,275631,坡道平面,47.15,3200000,NA,RPRPMLOJOHPFFCA38CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1080926,土地1建物1車位1,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,29550000,272285,坡道平面,47.15,2700000,NA,RPSPMLOJOHPFFCA48CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1080723,土地1建物1車位1,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,30300000,277862,坡道平面,47.15,2900000,NA,RPTPMLOJOHPFFCA58CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1080805,土地1建物1車位1,八層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,30350000,279383,坡道平面,47.15,2800000,NA,RPUPMLOJOHPFFCA68CB
中山區,房地(土地+建物)+車位,金泰段1~30地號,20.84,商,NA,NA,1080731,土地1建物1車位1,九層,14,辦公商業大樓,商業用,鋼筋混凝土造,NA,145.76,0,0,0,無,無,30750000,283440,坡道平面,47.15,2800000,NA,RPVPMLOJOHPFFCA78CB
